date,time,site,obs,treatment,plant,live_eggs,empty_eggs,number_prenolepis,number_cmac,number_lacewing_larvae,number_minute_pirate_bug,number_harvestman,number_ladybug_larva,number_jumping_spider,number_UI_spider,number_UI_caterpillar,number_pqua,number_tree_cricket,number_milkweed_tussock_moth_caterpillar,number_plant_bug,number_checkered_ladybug,number_adult_lacewing,number_milkweed_leaf_beetle_larva,number_red_legged_grasshopper,number_long_legged_fly,number_UI_spider_egg_sack,number_nabidae,number_UI_eggs,number_miridae,number_flower_beetle,number_lacewing_egg,number_polished_ladybug,number_syrphid_puparium,number_predatory_wasp,number_damselfly,number_milkweedbugs,number_small_ants,number_crickets,number_7_spotted_ladybug,number_earwig,number_UI_grasshopper,notes
8/19/2017,10:10,field 2,AM,full sun,MID,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:10,field 2,AM,2/3 plants removed,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:10,field 2,AM,2/3 plants removed,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:10,field 2,AM,2/3 plants removed,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:10,field 2,AM,2/3 plants removed,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:10,field 2,AM,2/3 plants removed,MID,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:10,field 2,AM,1/3 plants removed,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:10,field 2,AM,1/3 plants removed,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:10,field 2,AM,1/3 plants removed,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:10,field 2,AM,1/3 plants removed,NW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:10,field 2,AM,1/3 plants removed,MID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:10,field 2,AM,full shade,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:10,field 2,AM,full shade,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:10,field 2,AM,full shade,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:10,field 2,AM,full shade,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:10,field 2,AM,full shade,MID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:10,field 2,AM,"full shade, 80 m inside field",SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:10,field 2,AM,"full shade, 80 m inside field",SW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:10,field 2,AM,"full shade, 80 m inside field",NE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:10,field 2,AM,"full shade, 80 m inside field",NW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:10,field 2,AM,"full shade, 80 m inside field",MID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:10,field 2,AM,grass margin,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:10,field 2,AM,grass margin,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:10,field 2,AM,grass margin,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:10,field 2,AM,grass margin,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:10,field 2,AM,grass margin,MID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:30,field 1,AM,full sun,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:30,field 1,AM,full sun,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:30,field 1,AM,full sun,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:30,field 1,AM,full sun,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:30,field 1,AM,full sun,MID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:30,field 1,AM,2/3 plants removed,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:30,field 1,AM,2/3 plants removed,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:30,field 1,AM,2/3 plants removed,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:30,field 1,AM,2/3 plants removed,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:30,field 1,AM,2/3 plants removed,MID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:30,field 1,AM,1/3 plants removed,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:30,field 1,AM,1/3 plants removed,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:30,field 1,AM,1/3 plants removed,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:30,field 1,AM,1/3 plants removed,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:30,field 1,AM,1/3 plants removed,MID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:30,field 1,AM,full shade,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:30,field 1,AM,full shade,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:30,field 1,AM,full shade,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:30,field 1,AM,full shade,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:30,field 1,AM,full shade,MID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:30,field 1,AM,"full shade, 80 m inside field",SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:30,field 1,AM,"full shade, 80 m inside field",SW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:30,field 1,AM,"full shade, 80 m inside field",NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:30,field 1,AM,"full shade, 80 m inside field",NW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:30,field 1,AM,"full shade, 80 m inside field",MID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:30,field 1,AM,grass margin,SE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
8/19/2017,10:30,field 1,AM,grass margin,SW,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:30,field 1,AM,grass margin,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2017,10:30,field 1,AM,grass margin,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
8/19/2017,10:30,field 1,AM,grass margin,MID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/18/2017,13:45:00 AM,marshall,JP,full sun,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/18/2017,13:45:00 AM,marshall,JP,full sun,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/18/2017,13:45:00 AM,marshall,JP,full sun,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/18/2017,13:45:00 AM,marshall,JP,full sun,NW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/18/2017,13:45:00 AM,marshall,JP,full sun,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no plant
8/18/2017,13:45:00 AM,marshall,JP,2/3 plants removed,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/18/2017,13:45:00 AM,marshall,JP,2/3 plants removed,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/18/2017,13:45:00 AM,marshall,JP,2/3 plants removed,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/18/2017,13:45:00 AM,marshall,JP,2/3 plants removed,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/18/2017,13:45:00 AM,marshall,JP,2/3 plants removed,MID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/18/2017,13:45:00 AM,marshall,JP,1/3 plants removed,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/18/2017,13:45:00 AM,marshall,JP,1/3 plants removed,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/18/2017,13:45:00 AM,marshall,JP,1/3 plants removed,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/18/2017,13:45:00 AM,marshall,JP,1/3 plants removed,NW,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/18/2017,13:45:00 AM,marshall,JP,1/3 plants removed,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,no plant
8/18/2017,13:45:00 AM,marshall,JP,full shade,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/18/2017,13:45:00 AM,marshall,JP,full shade,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/18/2017,13:45:00 AM,marshall,JP,full shade,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/18/2017,13:45:00 AM,marshall,JP,full shade,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/18/2017,13:45:00 AM,marshall,JP,full shade,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no plant
8/18/2017,13:45:00 AM,marshall,JP,"full shade, 80 m inside field",SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,broken plant
8/18/2017,13:45:00 AM,marshall,JP,"full shade, 80 m inside field",SW,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/18/2017,13:45:00 AM,marshall,JP,"full shade, 80 m inside field",NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/18/2017,13:45:00 AM,marshall,JP,"full shade, 80 m inside field",NW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,broken plant
8/18/2017,13:45:00 AM,marshall,JP,"full shade, 80 m inside field",MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no plant
8/18/2017,13:45:00 AM,marshall,JP,grass margin,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/18/2017,13:45:00 AM,marshall,JP,grass margin,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/18/2017,13:45:00 AM,marshall,JP,grass margin,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/18/2017,13:45:00 AM,marshall,JP,grass margin,NW,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/18/2017,13:45:00 AM,marshall,JP,grass margin,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no plant
8/14/2017,12:00,marshall,DS,full sun,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"David did not indicated specific plant ID for eggs or natural enemy observations, so total for each treatment is written on top line (i.e. southeast plant). Time is an estimate (+/- 1 hour)."
8/14/2017,12:00,marshall,DS,full sun,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"David did not indicated specific plant ID for eggs or natural enemy observations, so total for each treatment is written on top line (i.e. southeast plant). Time is an estimate (+/- 1 hour)."
8/14/2017,12:00,marshall,DS,full sun,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"David did not indicated specific plant ID for eggs or natural enemy observations, so total for each treatment is written on top line (i.e. southeast plant). Time is an estimate (+/- 1 hour)."
8/14/2017,12:00,marshall,DS,full sun,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"David did not indicated specific plant ID for eggs or natural enemy observations, so total for each treatment is written on top line (i.e. southeast plant). Time is an estimate (+/- 1 hour)."
8/14/2017,12:00,marshall,DS,full sun,MID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"David did not indicated specific plant ID for eggs or natural enemy observations, so total for each treatment is written on top line (i.e. southeast plant). Time is an estimate (+/- 1 hour)."
8/14/2017,12:00,marshall,DS,2/3 plants removed,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"David did not indicated specific plant ID for eggs or natural enemy observations, so total for each treatment is written on top line (i.e. southeast plant). Time is an estimate (+/- 1 hour)."
8/14/2017,12:00,marshall,DS,2/3 plants removed,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"David did not indicated specific plant ID for eggs or natural enemy observations, so total for each treatment is written on top line (i.e. southeast plant). Time is an estimate (+/- 1 hour)."
8/14/2017,12:00,marshall,DS,2/3 plants removed,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NO PLANT. David did not indicated specific plant ID for eggs or natural enemy observations, so total for each treatment is written on top line (i.e. southeast plant). Time is an estimate (+/- 1 hour)."
8/14/2017,12:00,marshall,DS,2/3 plants removed,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"David did not indicated specific plant ID for eggs or natural enemy observations, so total for each treatment is written on top line (i.e. southeast plant). Time is an estimate (+/- 1 hour)."
8/14/2017,12:00,marshall,DS,2/3 plants removed,MID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"David did not indicated specific plant ID for eggs or natural enemy observations, so total for each treatment is written on top line (i.e. southeast plant). Time is an estimate (+/- 1 hour)."
8/14/2017,12:00,marshall,DS,1/3 plants removed,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"David did not indicated specific plant ID for eggs or natural enemy observations, so total for each treatment is written on top line (i.e. southeast plant). Time is an estimate (+/- 1 hour)."
8/14/2017,12:00,marshall,DS,1/3 plants removed,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"David did not indicated specific plant ID for eggs or natural enemy observations, so total for each treatment is written on top line (i.e. southeast plant). Time is an estimate (+/- 1 hour)."
8/14/2017,12:00,marshall,DS,1/3 plants removed,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"David did not indicated specific plant ID for eggs or natural enemy observations, so total for each treatment is written on top line (i.e. southeast plant). Time is an estimate (+/- 1 hour)."
8/14/2017,12:00,marshall,DS,1/3 plants removed,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"David did not indicated specific plant ID for eggs or natural enemy observations, so total for each treatment is written on top line (i.e. southeast plant). Time is an estimate (+/- 1 hour)."
8/14/2017,12:00,marshall,DS,1/3 plants removed,MID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"David did not indicated specific plant ID for eggs or natural enemy observations, so total for each treatment is written on top line (i.e. southeast plant). Time is an estimate (+/- 1 hour)."
8/14/2017,12:00,marshall,DS,full shade,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"David did not indicated specific plant ID for eggs or natural enemy observations, so total for each treatment is written on top line (i.e. southeast plant). Time is an estimate (+/- 1 hour)."
8/14/2017,12:00,marshall,DS,full shade,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"David did not indicated specific plant ID for eggs or natural enemy observations, so total for each treatment is written on top line (i.e. southeast plant). Time is an estimate (+/- 1 hour)."
8/14/2017,12:00,marshall,DS,full shade,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"David did not indicated specific plant ID for eggs or natural enemy observations, so total for each treatment is written on top line (i.e. southeast plant). Time is an estimate (+/- 1 hour)."
8/14/2017,12:00,marshall,DS,full shade,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"David did not indicated specific plant ID for eggs or natural enemy observations, so total for each treatment is written on top line (i.e. southeast plant). Time is an estimate (+/- 1 hour)."
8/14/2017,12:00,marshall,DS,full shade,MID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"David did not indicated specific plant ID for eggs or natural enemy observations, so total for each treatment is written on top line (i.e. southeast plant). Time is an estimate (+/- 1 hour)."
8/14/2017,12:00,marshall,DS,"full shade, 80 m inside field",SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"David did not indicated specific plant ID for eggs or natural enemy observations, so total for each treatment is written on top line (i.e. southeast plant). Time is an estimate (+/- 1 hour)."
8/14/2017,12:00,marshall,DS,"full shade, 80 m inside field",SW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"David did not indicated specific plant ID for eggs or natural enemy observations, so total for each treatment is written on top line (i.e. southeast plant). Time is an estimate (+/- 1 hour)."
8/14/2017,12:00,marshall,DS,"full shade, 80 m inside field",NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"David did not indicated specific plant ID for eggs or natural enemy observations, so total for each treatment is written on top line (i.e. southeast plant). Time is an estimate (+/- 1 hour)."
8/14/2017,12:00,marshall,DS,"full shade, 80 m inside field",NW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"David did not indicated specific plant ID for eggs or natural enemy observations, so total for each treatment is written on top line (i.e. southeast plant). Time is an estimate (+/- 1 hour)."
8/14/2017,12:00,marshall,DS,"full shade, 80 m inside field",MID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"David did not indicated specific plant ID for eggs or natural enemy observations, so total for each treatment is written on top line (i.e. southeast plant). Time is an estimate (+/- 1 hour)."
8/14/2017,12:00,marshall,DS,grass margin,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,"David did not indicated specific plant ID for eggs or natural enemy observations, so total for each treatment is written on top line (i.e. southeast plant). Time is an estimate (+/- 1 hour)."
8/14/2017,12:00,marshall,DS,grass margin,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"David did not indicated specific plant ID for eggs or natural enemy observations, so total for each treatment is written on top line (i.e. southeast plant). Time is an estimate (+/- 1 hour)."
8/14/2017,12:00,marshall,DS,grass margin,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"David did not indicated specific plant ID for eggs or natural enemy observations, so total for each treatment is written on top line (i.e. southeast plant). Time is an estimate (+/- 1 hour)."
8/14/2017,12:00,marshall,DS,grass margin,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"David did not indicated specific plant ID for eggs or natural enemy observations, so total for each treatment is written on top line (i.e. southeast plant). Time is an estimate (+/- 1 hour)."
